"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-04-01","91.5","1.9","6.14","Steele, Justin",661388,657006,,"ball",,,,,11,"William Contreras grounds into a double play, shortstop Dansby Swanson to second baseman Nico Hoerner to first baseman Eric Hosmer.   Christian Yelich out at 2nd.    William Contreras out at 1st.","R","R","L","CHC","MIL","B",,,1,0,2023,"-0.4","0.94","-0.24","4.26",,670712,592885,1,1,"Top",,,,,571466,,,-4.539814637895816,-133.2809322467224,-0.9169678641686391,-3.8316583206800687,27.67088908544687,-20.993792125524095,"3.49","1.7",,,,"91.7",2342,"6.3",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.22",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",171,"0","0.143"
"FF","2023-04-01","90.5","1.74","6.06","Steele, Justin",661388,657006,,"ball",,,,,11,"William Contreras grounds into a double play, shortstop Dansby Swanson to second baseman Nico Hoerner to first baseman Eric Hosmer.   Christian Yelich out at 2nd.    William Contreras out at 1st.","R","R","L","CHC","MIL","B",,,0,0,2023,"-0.32","1.06","-1.12","3.59",,670712,592885,1,1,"Top",,,,,571466,,,-6.50089318145865,-131.65727600438447,-2.4325685580826653,-2.0939680909056406,31.273659133892536,-19.631231735804384,"3.49","1.65",,,,"90.6",2324,"6.6",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"53.86",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",170,"0","0.087"
"SI","2023-04-01","91.2","1.54","6.1","Steele, Justin",592885,657006,"single","hit_into_play",,,,,1,"Christian Yelich singles on a ground ball to left fielder Ian Happ.   Mike Brosseau to 2nd.","R","L","L","CHC","MIL","X",7,"ground_ball",1,2,2023,"0.35","1.35","-0.28","3.11",,,670712,1,1,"Top",96.03,105.21,,,571466,,,-5.349382762428757,-132.59368526590907,-4.456525668298356,5.360050545088695,31.626289608102873,-15.500652755424333,"3.26","1.64",156,"98.3",9,"91",2368,"6.5",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.02",0.623,0.561,"0.9",1,1,0,4,3,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",164,"-0.035","0.571"
"SL","2023-04-01","83.7","1.43","6.12","Steele, Justin",592885,657006,,"blocked_ball",,,,,13,"Christian Yelich singles on a ground ball to left fielder Ian Happ.   Mike Brosseau to 2nd.","R","L","L","CHC","MIL","B",,,0,2,2023,"-0.67","0.26","-0.22","0.34",,,670712,1,1,"Top",,,,,571466,,,-2.4945476653290437,-121.75303942958972,-7.395594836895649,-6.173890198885576,25.02631265885843,-28.32103768230225,"3.26","1.63",,,,"83.8",2659,"6.4",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.05",,,,,,,,3,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",308,"0","0.033"
"SL","2023-04-01","82.4","1.65","6.18","Steele, Justin",592885,657006,,"swinging_strike",,,,,13,"Christian Yelich singles on a ground ball to left fielder Ian Happ.   Mike Brosseau to 2nd.","R","L","L","CHC","MIL","S",,,0,1,2023,"-1.23","0.08","-0.17","1.33",,,670712,1,1,"Top",,,,,571466,,,-1.7402226862906878,-119.93951522744321,-4.619904401816103,-11.537047086769224,23.97487317807172,-30.717786863591005,"3.26","1.64",,,,"82.1",2690,"6.1",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.36",,,,,,,,3,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",302,"0","-0.065"
"SL","2023-04-01","83.3","1.62","6.13","Steele, Justin",592885,657006,,"called_strike",,,,,1,"Christian Yelich singles on a ground ball to left fielder Ian Happ.   Mike Brosseau to 2nd.","R","L","L","CHC","MIL","S",,,0,0,2023,"-1.21","0.06","-0.83","2.81",,,670712,1,1,"Top",,,,,571466,,,-3.2144217669673205,-121.301245868449,-1.2794883753994597,-11.266675321741978,25.021546581305824,-31.50753771665608,"3.26","1.65",,,,"82.9",2573,"6.1",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.42",,,,,,,,3,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",301,"0","-0.051"
"FF","2023-04-01","91.8","1.82","6.07","Steele, Justin",642715,657006,"strikeout","swinging_strike",,,,,12,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","S",2,,3,2,2023,"0.1","1.14","1","3.19",,,670712,0,1,"Top",,,,,571466,,,-2.2984360197601714,-133.78598809714526,-3.9909200854993934,1.628883627401676,25.125139171262425,-17.824087158035738,"3.4","1.68",,,,"92.9",2349,"6.6",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"53.95",,,"0",1,0,0,,2,8,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",166,"0.033","-0.462"
"FF","2023-04-01","90.6","1.88","6.06","Steele, Justin",642715,657006,,"ball",,,,,12,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","B",,,2,2,2023,"-0.29","0.76","0.65","4.85",,,670712,0,1,"Top",,,,,571466,,,-2.4551260292822974,-132.0252119305942,1.2099397445500457,-3.012650549697021,24.499069992244234,-23.574464996079346,"3.4","1.7",,,,"91.4",2177,"6.4",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.11",,,,,,,,2,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",179,"0","0.148"
"SL","2023-04-01","82.5","1.81","6.11","Steele, Justin",642715,657006,,"foul",,,,,5,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","S",,,2,2,2023,"-1.37","0.16","0.04","2.39",,,670712,0,1,"Top",,,,,571466,,,-1.3366805900601562,-120.11643716787823,-2.243989705297195,-13.019887322284708,23.745182347173476,-30.42680669259235,"3.4","1.68",213,"77.9",21,"82.4",2382,"6.3",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.25",,,,,,,,2,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",302,"0","0"
"SL","2023-04-01","84","1.76","6.1","Steele, Justin",642715,657006,,"foul",,,,,7,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","S",,,2,2,2023,"-1.17","0.2","-0.51","1.64",,,670712,0,1,"Top",,,,,571466,,,-2.9177665248059372,-122.34574180168704,-4.375968922764583,-11.236111642472304,23.46232288804024,-29.505559029537423,"3.4","1.68",4,"92.3",-20,"84",2519,"6.2",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.33",,,,,,,,2,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",303,"0","0"
"FF","2023-04-01","92.8","1.71","6.1","Steele, Justin",642715,657006,,"foul",,,,,13,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","S",,,2,1,2023,"-0.29","1.13","-1.03","2.24",,,670712,0,1,"Top",,,,,571466,,,-6.38291981188239,-135.01187265563124,-6.597770514921397,-2.236868170561088,28.35066125053619,-17.108165703247728,"3.4","1.68",5,"78.9",-25,"93.3",2450,"6.5",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"53.97",,,,,,,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",164,"0","-0.089"
"SL","2023-04-01","82.8","1.73","6.11","Steele, Justin",642715,657006,,"ball",,,,,13,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","B",,,1,1,2023,"-1.16","-0.15","-0.19","1.41",,,670712,0,1,"Top",,,,,571466,,,-2.116343338833482,-120.6852562719206,-4.006773510644722,-10.978751760881162,22.326249942917574,-33.06549537052089,"3.47","1.72",,,,"82.9",2634,"6.2",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.35",,,,,,,,2,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",309,"0","0.067"
"SL","2023-04-01","81.7","1.79","6.18","Steele, Justin",642715,657006,,"called_strike",,,,,8,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","S",,,1,0,2023,"-0.93","-0.2","0.17","1.66",,,670712,0,1,"Top",,,,,571466,,,-1.8559258299815091,-119.00754624906219,-3.207973401738011,-8.43998727607184,23.82251296175677,-33.63873506900922,"3.4","1.65",,,,"81.5",2680,"6.2",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.3",,,,,,,,2,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",307,"0","-0.065"
"FF","2023-04-01","92.3","1.77","6.15","Steele, Justin",642715,657006,,"ball",,,,,11,"Willy Adames strikes out swinging.","R","R","L","CHC","MIL","B",,,0,0,2023,"-0.49","1.15","-1.45","2.88",,,670712,0,1,"Top",,,,,571466,,,-7.113772862987078,-134.11418006127312,-4.883119215049823,-4.064567053592592,33.62070280064581,-17.47828096357743,"3.4","1.7",,,,"91.6",2386,"6.3",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.16",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",177,"0","0.049"
"FF","2023-04-01","91.7","1.93","6.1","Steele, Justin",670712,657006,"walk","ball",,,,,12,"Mike Brosseau walks.","R","R","L","CHC","MIL","B",,,3,0,2023,"-0.14","1.34","1.49","3.09",,,,0,1,"Top",,,,,571466,,,-0.7954809092523564,-133.48857360095946,-4.610835874638931,-1.480180096722219,32.058576753977086,-15.40650254519184,"3.27","1.48",,,,"91.5",2373,"6.4",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.06",,,"0.7",1,0,0,,1,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",172,"-0.036","0.155"
"FF","2023-04-01","91.2","1.93","6.1","Steele, Justin",670712,657006,,"ball",,,,,3,"Mike Brosseau walks.","R","R","L","CHC","MIL","B",,,2,0,2023,"-0.13","1.09","0.72","3.3",,,,0,1,"Top",,,,,571466,,,-2.7707038977252227,-132.93179756745036,-3.581465513620495,-0.9971956060106419,26.38942381547316,-18.63783924519839,"3.23","1.48",,,,"91.7",2402,"6.3",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.15",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",174,"0","0.136"
"FF","2023-04-01","91.4","1.92","6.15","Steele, Justin",670712,657006,,"ball",,,,,11,"Mike Brosseau walks.","R","R","L","CHC","MIL","B",,,1,0,2023,"-0.13","1.03","-0.03","3.64",,,,0,1,"Top",,,,,571466,,,-4.637096910681446,-133.07637622444275,-2.6893245444485414,-0.6199606442263681,28.207406160557984,-19.541540055348328,"3.27","1.54",,,,"91.7",2354,"6.4",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.09",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",161,"0","0.063"
"FF","2023-04-01","90.8","1.78","6.15","Steele, Justin",670712,657006,,"ball",,,,,13,"Mike Brosseau walks.","R","R","L","CHC","MIL","B",,,0,0,2023,"-0.37","0.83","-1.09","2.2",,,,0,1,"Top",,,,,571466,,,-6.3919188597953465,-132.0908836917723,-5.731630447157374,-2.9295798044773327,29.10669148991584,-21.428681961543628,"3.27","1.52",,,,"90.8",2388,"6.4",718758,657006,571466,543333,663538,663611,621020,664023,641355,641820,"54.12",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",166,"0","0.037"
